Account,Influence Score,Total Impressions,Total Engagements,Human Followers,Bot Followers,Tweets,Avg Tweet Quality,Avg Engagement Rate,Tweet Probability,Popularity Multiplier,DoNotUse
4,5.074,3735785,186310,8553,300,1000,0.100,0.050,1.000,1.093,300
5,8.060,5928656,295972,13023,400,1000,0.100,0.050,1.000,1.132,400
6,10.895,8011008,400075,18251,500,1000,0.100,0.050,1.000,1.187,500
7,11.112,8170042,408036,19079,600,1000,0.100,0.050,1.000,1.185,600
8,14.764,10852700,542156,25867,700,1000,0.100,0.050,1.000,1.275,700
9,20.595,15134560,756261,36737,800,1000,0.100,0.050,1.000,1.351,800
10,22.854,16793676,839218,39943,900,1000,0.100,0.050,1.000,1.388,900
1,0.751,518459,25457,1163,0,1000,0.100,0.050,1.000,1.019,0
2,2.094,1429767,71008,3096,100,1000,0.100,0.050,1.000,1.036,100
3,3.835,2609947,130035,5717,200,1000,0.100,0.050,1.000,1.072,200
4,5.223,3551241,177084,7739,300,1000,0.100,0.050,1.000,1.093,300
5,10.141,6885666,343821,16339,400,1000,0.100,0.050,1.000,1.172,400
6,8.541,5801183,289584,13105,500,1000,0.100,0.050,1.000,1.145,500
7,13.320,9041518,451604,21597,600,1000,0.100,0.050,1.000,1.205,600
8,15.887,10782937,538667,24556,700,1000,0.100,0.050,1.000,1.243,700
9,18.829,12777511,638406,30847,800,1000,0.100,0.050,1.000,1.345,800
10,21.379,14506856,724876,35134,900,1000,0.100,0.050,1.000,1.379,900
1,1.040,724019,35730,1822,0,1000,0.100,0.050,1.000,1.020,0
2,2.205,1524537,75743,3292,100,1000,0.100,0.050,1.000,1.045,100
3,3.998,2755482,137302,6162,200,1000,0.100,0.050,1.000,1.077,200
4,5.488,3779349,188493,8175,300,1000,0.100,0.050,1.000,1.082,300
5,8.754,6022467,300660,13992,400,1000,0.100,0.050,1.000,1.149,400
6,9.683,6660571,332557,15061,500,1000,0.100,0.050,1.000,1.166,500
7,11.863,8158162,407432,18477,600,1000,0.100,0.050,1.000,1.186,600
8,13.854,9524984,475780,20668,700,1000,0.100,0.050,1.000,1.219,700
9,19.535,13427936,670917,32301,800,1000,0.100,0.050,1.000,1.313,800
10,23.578,16204407,809745,39374,900,1000,0.100,0.050,1.000,1.390,900
1,0.665,510180,25043,1237,0,1000,0.100,0.050,1.000,1.023,0
2,1.983,1503368,74695,3302,100,1000,0.100,0.050,1.000,1.048,100
3,4.121,3113809,155232,6824,200,1000,0.100,0.050,1.000,1.079,200
4,6.830,5155113,257286,11812,300,1000,0.100,0.050,1.000,1.112,300
5,8.698,6562292,327646,15413,400,1000,0.100,0.050,1.000,1.155,400
6,9.289,7007867,349919,16035,500,1000,0.100,0.050,1.000,1.179,500
7,12.163,9173120,458180,20918,600,1000,0.100,0.050,1.000,1.219,600
8,10.985,8286051,413815,18616,700,1000,0.100,0.050,1.000,1.192,700
9,22.190,16727623,835915,43021,800,1000,0.100,0.050,1.000,1.474,800
10,23.077,17396251,869326,45406,900,1000,0.100,0.050,1.000,1.450,900
1,0.661,489115,23984,1073,0,1000,0.100,0.050,1.000,1.019,0
2,2.149,1568450,77940,3447,100,1000,0.100,0.050,1.000,1.037,100
3,3.962,2883820,143708,6411,200,1000,0.100,0.050,1.000,1.077,200
4,6.163,4480387,223537,10249,300,1000,0.100,0.050,1.000,1.093,300
5,7.036,5113329,255181,11466,400,1000,0.100,0.050,1.000,1.116,400
6,10.195,7405069,369768,17185,500,1000,0.100,0.050,1.000,1.184,500
7,9.298,6754086,337239,14904,600,1000,0.100,0.050,1.000,1.177,600
8,13.552,9839767,491519,22307,700,1000,0.100,0.050,1.000,1.213,700
9,19.905,14448587,721956,35034,800,1000,0.100,0.050,1.000,1.363,800
10,27.078,19652051,982116,50796,900,1000,0.100,0.050,1.000,1.516,900
1,0.614,412024,20125,891,0,1000,0.100,0.050,1.000,1.017,0
2,2.224,1467078,72880,3314,100,1000,0.100,0.050,1.000,1.031,100
3,4.579,3010835,150058,6996,200,1000,0.100,0.050,1.000,1.094,200
4,6.074,3990561,199043,8654,300,1000,0.100,0.050,1.000,1.096,300
5,7.769,5100791,254574,11866,400,1000,0.100,0.050,1.000,1.126,400
6,9.103,5975751,298308,12466,500,1000,0.100,0.050,1.000,1.137,500
7,13.083,8584301,428741,20262,600,1000,0.100,0.050,1.000,1.198,600
8,18.343,12031174,601090,28270,700,1000,0.100,0.050,1.000,1.263,700
9,15.919,10442706,521648,23973,800,1000,0.100,0.050,1.000,1.246,800
10,22.292,14619787,730514,34998,900,1000,0.100,0.050,1.000,1.353,900
1,0.653,487640,23907,1132,0,1000,0.100,0.050,1.000,1.021,0
2,1.993,1468380,72944,3148,100,1000,0.100,0.050,1.000,1.047,100
3,3.436,2523594,125720,5255,200,1000,0.100,0.050,1.000,1.053,200
4,5.224,3832764,191163,8516,300,1000,0.100,0.050,1.000,1.105,300
5,6.452,4731746,236109,10822,400,1000,0.100,0.050,1.000,1.110,400
6,9.319,6829929,341015,15909,500,1000,0.100,0.050,1.000,1.176,500
7,12.877,9433530,471209,22828,600,1000,0.100,0.050,1.000,1.244,600
8,14.929,10935281,546285,25401,700,1000,0.100,0.050,1.000,1.261,700
9,19.212,14069508,703013,34164,800,1000,0.100,0.050,1.000,1.327,800
10,25.903,18966598,947848,48099,900,1000,0.100,0.050,1.000,1.457,900
1,0.565,384365,18743,880,0,1000,0.100,0.050,1.000,1.015,0
2,2.136,1426610,70850,3174,100,1000,0.100,0.050,1.000,1.040,100
3,4.333,2883211,143684,6649,200,1000,0.100,0.050,1.000,1.067,200
4,5.504,3660391,182546,8401,300,1000,0.100,0.050,1.000,1.087,300
5,7.896,5246696,261858,11668,400,1000,0.100,0.050,1.000,1.133,400
6,11.385,7560422,377558,17320,500,1000,0.100,0.050,1.000,1.195,500
7,12.078,8020832,400565,18177,600,1000,0.100,0.050,1.000,1.182,600
8,18.378,12199159,609479,29780,700,1000,0.100,0.050,1.000,1.323,700
9,17.997,11946650,596846,28582,800,1000,0.100,0.050,1.000,1.323,800
10,19.728,13095178,654275,31670,900,1000,0.100,0.050,1.000,1.320,900
1,0.570,424152,20744,930,0,1000,0.100,0.050,1.000,1.013,0
2,2.267,1659579,82518,3814,100,1000,0.100,0.050,1.000,1.046,100
3,4.519,3300085,164534,7442,200,1000,0.100,0.050,1.000,1.090,200
4,6.653,4853870,242229,11486,300,1000,0.100,0.050,1.000,1.122,300
5,8.521,6213880,310220,14133,400,1000,0.100,0.050,1.000,1.147,400
6,8.478,6182664,308676,13698,500,1000,0.100,0.050,1.000,1.134,500
7,11.148,8127308,405882,18203,600,1000,0.100,0.050,1.000,1.198,600
8,14.982,10918664,545453,25739,700,1000,0.100,0.050,1.000,1.285,700
9,20.918,15240724,761557,38350,800,1000,0.100,0.050,1.000,1.398,800
10,21.943,15987338,798889,40116,900,1000,0.100,0.050,1.000,1.402,900
1,0.580,462324,22644,1074,0,1000,0.100,0.050,1.000,1.022,0
2,1.906,1497407,74402,3248,100,1000,0.100,0.050,1.000,1.043,100
3,3.677,2879145,143495,6572,200,1000,0.100,0.050,1.000,1.074,200
4,5.174,4048373,201950,8850,300,1000,0.100,0.050,1.000,1.090,300
5,6.229,4871739,243115,10960,400,1000,0.100,0.050,1.000,1.127,400
6,9.847,7696133,384330,18072,500,1000,0.100,0.050,1.000,1.188,500
7,10.086,7882919,393671,18026,600,1000,0.100,0.050,1.000,1.209,600
8,13.507,10553010,527175,23233,700,1000,0.100,0.050,1.000,1.273,700
9,29.276,22862237,1142642,62201,800,1000,0.100,0.050,1.000,1.657,800
10,19.718,15401334,769600,37348,900,1000,0.100,0.050,1.000,1.374,900
1,0.601,410048,20043,953,0,1000,0.100,0.050,1.000,1.019,0
2,2.050,1377979,68426,2900,100,1000,0.100,0.050,1.000,1.035,100
3,3.458,2317699,115409,4938,200,1000,0.100,0.050,1.000,1.048,200
4,7.699,5148773,256951,12459,300,1000,0.100,0.050,1.000,1.138,300
5,10.329,6903385,344690,16289,400,1000,0.100,0.050,1.000,1.169,400
6,10.141,6777961,338423,15473,500,1000,0.100,0.050,1.000,1.183,500
7,13.665,9130528,456048,21557,600,1000,0.100,0.050,1.000,1.230,600
8,15.239,10180664,508557,24204,700,1000,0.100,0.050,1.000,1.225,700
9,15.623,10437188,521386,23862,800,1000,0.100,0.050,1.000,1.235,800
10,21.195,14155634,707313,33484,900,1000,0.100,0.050,1.000,1.344,900
1,0.493,394392,19240,897,0,1000,0.100,0.050,1.000,1.018,0
2,1.870,1468923,72986,3272,100,1000,0.100,0.050,1.000,1.027,100
3,3.835,3002696,149675,6884,200,1000,0.100,0.050,1.000,1.078,200
4,6.467,5056728,252385,12237,300,1000,0.100,0.050,1.000,1.122,300
5,6.823,5335336,266283,11958,400,1000,0.100,0.050,1.000,1.135,400
6,11.587,9052775,452174,22062,500,1000,0.100,0.050,1.000,1.212,500
7,12.287,9599590,479521,23318,600,1000,0.100,0.050,1.000,1.235,600
8,14.134,11040944,551592,25963,700,1000,0.100,0.050,1.000,1.260,700
9,21.822,17041464,851619,42490,800,1000,0.100,0.050,1.000,1.433,800
10,20.680,16150719,807049,40337,900,1000,0.100,0.050,1.000,1.386,900
1,0.774,462151,22644,1061,0,1000,0.100,0.050,1.000,1.017,0
2,2.866,1686305,83841,3855,100,1000,0.100,0.050,1.000,1.066,100
3,4.318,2535912,126326,5622,200,1000,0.100,0.050,1.000,1.063,200
4,8.829,5175459,258302,12438,300,1000,0.100,0.050,1.000,1.130,300
5,8.746,5127239,255874,11164,400,1000,0.100,0.050,1.000,1.118,400
6,11.822,6926649,345868,15526,500,1000,0.100,0.050,1.000,1.156,500
7,15.113,8852830,442162,21322,600,1000,0.100,0.050,1.000,1.233,600
8,14.474,8478410,423448,19522,700,1000,0.100,0.050,1.000,1.224,700
9,17.403,10192552,509161,23517,800,1000,0.100,0.050,1.000,1.245,800
10,15.656,9169813,458032,19394,900,1000,0.100,0.050,1.000,1.186,900
1,0.495,370273,18053,743,0,1000,0.100,0.050,1.000,1.016,0
2,2.008,1474074,73231,3163,100,1000,0.100,0.050,1.000,1.037,100
3,3.937,2880741,143560,6328,200,1000,0.100,0.050,1.000,1.065,200
4,6.807,4974072,248224,11395,300,1000,0.100,0.050,1.000,1.122,300
5,9.711,7092006,354127,17409,400,1000,0.100,0.050,1.000,1.181,400
6,10.607,7744985,386776,18289,500,1000,0.100,0.050,1.000,1.206,500
7,9.721,7099054,354479,15042,600,1000,0.100,0.050,1.000,1.159,600
8,17.452,12737326,636409,31912,700,1000,0.100,0.050,1.000,1.349,700
9,20.041,14626127,730827,35732,800,1000,0.100,0.050,1.000,1.399,800
10,19.221,14027504,700894,34320,900,1000,0.100,0.050,1.000,1.375,900
1,0.590,430586,21070,928,0,1000,0.100,0.050,1.000,1.021,0
2,2.151,1545382,76818,3370,100,1000,0.100,0.050,1.000,1.048,100
3,3.688,2643865,131709,5585,200,1000,0.100,0.050,1.000,1.069,200
4,6.214,4447922,221912,10253,300,1000,0.100,0.050,1.000,1.107,300
5,7.952,5689319,283988,12908,400,1000,0.100,0.050,1.000,1.126,400
6,13.820,9880510,493561,24450,500,1000,0.100,0.050,1.000,1.251,500
7,13.822,9882178,493638,22983,600,1000,0.100,0.050,1.000,1.259,600
8,16.768,11986244,598842,28566,700,1000,0.100,0.050,1.000,1.303,700
9,17.446,12470872,623056,30519,800,1000,0.100,0.050,1.000,1.342,800
10,17.552,12546517,626846,29048,900,1000,0.100,0.050,1.000,1.291,900
1,0.808,529940,26020,1261,0,1000,0.100,0.050,1.000,1.021,0
2,2.616,1694625,84250,3956,100,1000,0.100,0.050,1.000,1.037,100
3,3.964,2563012,127681,5485,200,1000,0.100,0.050,1.000,1.060,200
4,5.237,3383002,168670,7572,300,1000,0.100,0.050,1.000,1.079,300
5,7.788,5025679,250813,11224,400,1000,0.100,0.050,1.000,1.123,400
6,10.214,6588733,328968,14828,500,1000,0.100,0.050,1.000,1.154,500
7,15.537,10017248,500390,23586,600,1000,0.100,0.050,1.000,1.237,600
8,15.649,10089516,504012,24083,700,1000,0.100,0.050,1.000,1.262,700
9,19.751,12732063,636111,30628,800,1000,0.100,0.050,1.000,1.302,800
10,18.436,11884752,593764,26586,900,1000,0.100,0.050,1.000,1.265,900
1,0.550,396131,19334,936,0,1000,0.100,0.050,1.000,1.016,0
2,2.164,1530579,76058,3378,100,1000,0.100,0.050,1.000,1.043,100
3,3.638,2566497,127852,5662,200,1000,0.100,0.050,1.000,1.075,200
4,5.355,3773004,188188,8543,300,1000,0.100,0.050,1.000,1.088,300
5,10.077,7092967,354167,17040,400,1000,0.100,0.050,1.000,1.169,400
6,11.142,7840908,391575,18412,500,1000,0.100,0.050,1.000,1.227,500
7,11.050,7776070,388341,16959,600,1000,0.100,0.050,1.000,1.175,600
8,13.386,9418222,470444,22223,700,1000,0.100,0.050,1.000,1.236,700
9,18.952,13330938,666076,31936,800,1000,0.100,0.050,1.000,1.329,800
10,23.687,16658658,832472,43005,900,1000,0.100,0.050,1.000,1.441,900
1,0.611,450335,22053,1050,0,1000,0.100,0.050,1.000,1.018,0
2,2.301,1670888,83074,3843,100,1000,0.100,0.050,1.000,1.045,100
3,3.731,2702503,134666,6001,200,1000,0.100,0.050,1.000,1.076,200
4,7.481,5410847,270058,12401,300,1000,0.100,0.050,1.000,1.148,300
5,8.535,6171985,308106,13610,400,1000,0.100,0.050,1.000,1.150,400
6,9.851,7121999,355605,16472,500,1000,0.100,0.050,1.000,1.172,500
7,11.780,8513476,425213,19608,600,1000,0.100,0.050,1.000,1.195,600
8,16.278,11761273,587606,28227,700,1000,0.100,0.050,1.000,1.293,700
9,16.407,11854316,592246,27606,800,1000,0.100,0.050,1.000,1.290,800
10,23.024,16631459,831097,41910,900,1000,0.100,0.050,1.000,1.456,900
1,0.592,406581,19872,900,0,1000,0.100,0.050,1.000,1.013,0
2,2.521,1702150,84625,3851,100,1000,0.100,0.050,1.000,1.045,100
3,4.542,3059843,152505,7018,200,1000,0.100,0.050,1.000,1.078,200
4,6.144,4135344,206288,8885,300,1000,0.100,0.050,1.000,1.086,300
5,7.019,4722469,235640,10272,400,1000,0.100,0.050,1.000,1.115,400
6,10.801,7261806,362633,16986,500,1000,0.100,0.050,1.000,1.183,500
7,12.520,8416463,420352,19874,600,1000,0.100,0.050,1.000,1.236,600
8,13.983,9398698,469459,22260,700,1000,0.100,0.050,1.000,1.192,700
9,20.623,13857637,692408,32659,800,1000,0.100,0.050,1.000,1.314,800
10,21.255,14281668,713625,32790,900,1000,0.100,0.050,1.000,1.335,900
1,0.557,405491,19815,925,0,1000,0.100,0.050,1.000,1.017,0
2,2.121,1519141,75485,3379,100,1000,0.100,0.050,1.000,1.039,100
3,3.784,2702025,134632,5983,200,1000,0.100,0.050,1.000,1.072,200
4,5.994,4274906,213281,9721,300,1000,0.100,0.050,1.000,1.101,300
5,8.137,5800144,289526,13138,400,1000,0.100,0.050,1.000,1.144,400
6,8.893,6338337,316447,14664,500,1000,0.100,0.050,1.000,1.175,500
7,11.763,8380682,418558,18475,600,1000,0.100,0.050,1.000,1.205,600
8,21.131,15047919,751927,36560,700,1000,0.100,0.050,1.000,1.388,700
9,18.371,13083561,653712,31358,800,1000,0.100,0.050,1.000,1.309,800
10,19.249,13708493,684951,32916,900,1000,0.100,0.050,1.000,1.323,900
1,0.517,374641,18253,845,0,1000,0.100,0.050,1.000,1.018,0
2,2.185,1550865,77087,3508,100,1000,0.100,0.050,1.000,1.045,100
3,3.863,2734922,136264,5825,200,1000,0.100,0.050,1.000,1.064,200
4,5.456,3858015,192437,8378,300,1000,0.100,0.050,1.000,1.087,300
5,7.517,5312446,265139,11884,400,1000,0.100,0.050,1.000,1.137,400
6,9.701,6852746,342179,16304,500,1000,0.100,0.050,1.000,1.181,500
7,14.066,9932072,496124,23055,600,1000,0.100,0.050,1.000,1.233,600
8,14.380,10153996,507220,23801,700,1000,0.100,0.050,1.000,1.239,700
9,18.865,13317457,665398,32985,800,1000,0.100,0.050,1.000,1.385,800
10,23.449,16551825,827113,41800,900,1000,0.100,0.050,1.000,1.414,900
1,0.487,347767,16922,838,0,1000,0.100,0.050,1.000,1.022,0
2,1.933,1351565,67109,2841,100,1000,0.100,0.050,1.000,1.039,100
3,3.563,2484011,123713,5472,200,1000,0.100,0.050,1.000,1.064,200
4,7.789,5418834,270455,12964,300,1000,0.100,0.050,1.000,1.149,300
5,7.611,5295085,264280,11740,400,1000,0.100,0.050,1.000,1.130,400
6,8.516,5923388,295703,12639,500,1000,0.100,0.050,1.000,1.136,500
7,14.316,9951911,497129,24345,600,1000,0.100,0.050,1.000,1.230,600
8,12.242,8511187,425086,18423,700,1000,0.100,0.050,1.000,1.189,700
9,19.681,13678173,683421,33089,800,1000,0.100,0.050,1.000,1.372,800
10,23.863,16582080,828621,43506,900,1000,0.100,0.050,1.000,1.408,900
1,0.776,533684,26210,1149,0,1000,0.100,0.050,1.000,1.015,0
2,1.815,1235275,61286,2714,100,1000,0.100,0.050,1.000,1.028,100
3,4.030,2730645,136049,6106,200,1000,0.100,0.050,1.000,1.052,200
4,5.899,3992037,199136,8585,300,1000,0.100,0.050,1.000,1.084,300
5,6.783,4589480,228994,10279,400,1000,0.100,0.050,1.000,1.125,400
6,10.999,7436282,371334,17685,500,1000,0.100,0.050,1.000,1.198,500
7,13.438,9082665,453674,21071,600,1000,0.100,0.050,1.000,1.235,600
8,12.382,8370055,418026,18866,700,1000,0.100,0.050,1.000,1.202,700
9,19.222,12987757,648915,31025,800,1000,0.100,0.050,1.000,1.327,800
10,24.655,16656580,832358,41624,900,1000,0.100,0.050,1.000,1.440,900
1,0.410,334018,16223,734,0,1000,0.100,0.050,1.000,1.016,0
2,1.850,1474377,73234,3268,100,1000,0.100,0.050,1.000,1.044,100
3,3.679,2921266,145600,6781,200,1000,0.100,0.050,1.000,1.084,200
4,4.843,3842398,191649,8798,300,1000,0.100,0.050,1.000,1.102,300
5,6.952,5511944,275115,12616,400,1000,0.100,0.050,1.000,1.149,400
6,8.502,6739274,336488,15201,500,1000,0.100,0.050,1.000,1.151,500
7,14.143,11203924,559717,27262,600,1000,0.100,0.050,1.000,1.253,600
8,15.233,12066217,602837,29888,700,1000,0.100,0.050,1.000,1.310,700
9,17.340,13734093,686226,32373,800,1000,0.100,0.050,1.000,1.324,800
10,27.049,21418798,1070465,56811,900,1000,0.100,0.050,1.000,1.564,900
1,0.503,377670,18409,788,0,1000,0.100,0.050,1.000,1.018,0
2,2.331,1714847,85264,3944,100,1000,0.100,0.050,1.000,1.063,100
3,3.620,2657786,132416,5741,200,1000,0.100,0.050,1.000,1.063,200
4,4.757,3489578,174010,7511,300,1000,0.100,0.050,1.000,1.090,300
5,7.231,5299958,264530,12160,400,1000,0.100,0.050,1.000,1.171,400
6,8.902,6522471,325657,14330,500,1000,0.100,0.050,1.000,1.174,500
7,12.628,9248953,461959,22060,600,1000,0.100,0.050,1.000,1.218,600
8,16.404,12011301,600104,27325,700,1000,0.100,0.050,1.000,1.260,700
9,18.193,13320253,665537,31095,800,1000,0.100,0.050,1.000,1.303,800
10,25.432,18616426,930343,47845,900,1000,0.100,0.050,1.000,1.481,900
1,0.647,499195,24475,1177,0,1000,0.100,0.050,1.000,1.030,0
2,2.010,1529603,76024,3312,100,1000,0.100,0.050,1.000,1.037,100
3,3.518,2671604,133103,6133,200,1000,0.100,0.050,1.000,1.067,200
4,5.941,4504950,224760,10150,300,1000,0.100,0.050,1.000,1.102,300
5,9.567,7247805,361907,17906,400,1000,0.100,0.050,1.000,1.188,400
6,9.609,7279600,363506,16880,500,1000,0.100,0.050,1.000,1.167,500
7,13.998,10599654,529530,24851,600,1000,0.100,0.050,1.000,1.254,600
8,13.664,10347092,516891,24885,700,1000,0.100,0.050,1.000,1.240,700
9,20.916,15834057,791230,39951,800,1000,0.100,0.050,1.000,1.411,800
10,20.131,15240619,761556,36522,900,1000,0.100,0.050,1.000,1.386,900
1,0.523,377860,18410,863,0,1000,0.100,0.050,1.000,1.026,0
2,1.900,1346890,66863,2967,100,1000,0.100,0.050,1.000,1.037,100
3,3.921,2768954,137977,5843,200,1000,0.100,0.050,1.000,1.077,200
4,6.891,4859423,242505,11258,300,1000,0.100,0.050,1.000,1.123,300
5,8.595,6058813,302473,14157,400,1000,0.100,0.050,1.000,1.169,400
6,10.052,7085162,353771,15512,500,1000,0.100,0.050,1.000,1.167,500
7,10.659,7511978,375117,17084,600,1000,0.100,0.050,1.000,1.177,600
8,15.643,11019884,550509,25583,700,1000,0.100,0.050,1.000,1.249,700
9,24.035,16926824,845859,42274,800,1000,0.100,0.050,1.000,1.414,800
10,17.782,12525726,625815,28364,900,1000,0.100,0.050,1.000,1.286,900
1,0.664,496955,24373,1157,0,1000,0.100,0.050,1.000,1.020,0
2,2.804,2069437,102987,4963,100,1000,0.100,0.050,1.000,1.058,100
3,3.859,2843915,141723,6369,200,1000,0.100,0.050,1.000,1.082,200
4,4.899,3608060,179921,7750,300,1000,0.100,0.050,1.000,1.088,300
5,5.891,4336455,216351,9219,400,1000,0.100,0.050,1.000,1.093,400
6,9.734,7159175,357497,16020,500,1000,0.100,0.050,1.000,1.160,500
7,13.612,10007827,499909,23787,600,1000,0.100,0.050,1.000,1.246,600
8,15.612,11476932,573366,27478,700,1000,0.100,0.050,1.000,1.305,700
9,20.880,15346831,766850,38590,800,1000,0.100,0.050,1.000,1.394,800
10,22.045,16201863,809623,40848,900,1000,0.100,0.050,1.000,1.366,900
1,0.511,360583,17561,837,0,1000,0.100,0.050,1.000,1.016,0
2,1.883,1304422,64735,2705,100,1000,0.100,0.050,1.000,1.035,100
3,3.703,2555946,127304,5572,200,1000,0.100,0.050,1.000,1.059,200
4,6.120,4217434,210394,9504,300,1000,0.100,0.050,1.000,1.090,300
5,7.384,5086530,253854,11111,400,1000,0.100,0.050,1.000,1.108,400
6,9.661,6652698,332144,14715,500,1000,0.100,0.050,1.000,1.145,500
7,15.875,10924883,545763,26335,600,1000,0.100,0.050,1.000,1.249,600
8,18.668,12844654,641773,29791,700,1000,0.100,0.050,1.000,1.320,700
9,18.404,12663482,632687,31543,800,1000,0.100,0.050,1.000,1.342,800
10,17.791,12242274,611628,28538,900,1000,0.100,0.050,1.000,1.303,900
